Date,Open,High,Low,Close,Volume
2025-03-10,109.9,111.85,105.46,106.98,366487406.0
2025-03-07,111.25,113.48,107.56,112.69,341755500.0
2025-03-06,113.53,115.35,110.22,110.57,321181875.0
2025-03-05,117.58,118.2781,114.51,117.3,284337875.0
2025-03-04,110.645,119.31,110.11,115.99,398163281.0
2025-03-03,123.51,123.7,112.28,114.06,411381406.0
2025-02-28,118.02,125.09,116.4,124.92,389091094.0
2025-02-27,135.0,135.01,120.01,120.15,443175812.0
2025-02-26,129.985,133.73,128.49,131.28,322553781.0
2025-02-25,129.98,130.2,124.44,126.63,271428719.0
2025-02-24,136.56,138.59,130.08,130.28,251381109.0
2025-02-21,140.04,141.46,134.03,134.43,228217594.0
2025-02-20,140.03,140.66,136.7901,140.11,143903594.0
2025-02-19,139.51,141.36,137.22,139.23,167536000.0
2025-02-18,141.27,143.44,137.925,139.4,219176609.0
2025-02-14,136.48,139.25,135.5,138.85,195479557.0
2025-02-13,131.555,136.5,131.17,135.29,197430000.0
2025-02-12,130.02,132.24,129.08,131.14,160278594.0
2025-02-11,132.58,134.48,131.02,132.8,178902406.0
2025-02-10,130.09,135.0,129.96,133.57,216989109.0
2025-02-07,129.22,130.37,125.0,129.84,228186297.0
2025-02-06,127.42,128.77,125.21,128.68,251483594.0
2025-02-05,121.76,125.0,120.76,124.83,263110594.0
2025-02-04,116.96,121.2,116.7,118.65,256550000.0
2025-02-03,114.75,118.57,113.01,116.66,371235719.0
2025-01-31,123.78,127.85,119.19,120.07,390372906.0
2025-01-30,123.1,125.0,118.1,124.65,392925500.0
2025-01-29,126.5,126.89,120.05,123.7,467120594.0
2025-01-28,121.81,129.0,116.25,128.99,579666438.0
2025-01-27,124.8,128.4,116.7,118.42,818830938.0
2025-01-24,148.37,148.97,141.88,142.62,234657594.0
2025-01-23,145.05,147.23,143.72,147.22,155915500.0
2025-01-22,144.66,147.79,143.67,147.07,237651391.0
2025-01-21,139.16,141.83,137.09,140.83,197748984.0
2025-01-17,136.69,138.5,135.4649,137.71,201188760.0
2025-01-16,138.64,138.75,133.49,133.57,209235594.0
2025-01-15,133.65,136.45,131.29,136.24,185217297.0
2025-01-14,136.05,136.38,130.05,131.76,195590500.0
2025-01-13,129.99,133.49,129.51,133.23,204808891.0
2025-01-10,137.45,139.92,134.22,135.91,207602500.0
2025-01-08,142.58,143.95,137.56,140.11,227349948.0
2025-01-07,153.03,153.13,140.01,140.14,351782219.0
2025-01-06,148.59,152.156,147.8201,149.43,265377406.0
2025-01-03,140.01,144.9,139.73,144.47,229322500.0
2025-01-02,136.0,138.88,134.63,138.31,198247203.0
2024-12-31,138.03,138.07,133.83,134.29,155659211.0
2024-12-30,134.83,140.27,134.02,137.49,167734703.0
2024-12-27,138.55,139.02,134.71,137.01,170582594.0
2024-12-26,139.7,140.85,137.73,139.93,116519102.0
2024-12-24,140.0,141.9,138.65,140.22,105156989.0
2024-12-23,136.28,139.79,135.1201,139.67,176053500.0
2024-12-20,129.81,135.28,128.22,134.7,306528594.0
2024-12-19,131.76,134.03,129.55,130.68,209719203.0
2024-12-18,133.86,136.7,128.28,128.91,277444500.0
2024-12-17,129.09,131.59,126.86,130.39,259410297.0
2024-12-16,134.18,134.4,130.42,132.0,237951109.0
2024-12-13,138.94,139.6,132.54,134.25,231514891.0
2024-12-12,137.08,138.44,135.8,137.34,159211391.0
2024-12-11,137.36,140.17,135.21,139.31,184905203.0
2024-12-10,139.01,141.82,133.79,135.07,210020891.0
2024-12-09,138.97,139.95,137.13,138.81,189308609.0
2024-12-06,144.6,145.7,141.31,142.44,188505594.0
2024-12-05,145.11,146.54,143.95,145.06,172621203.0
2024-12-04,141.995,145.79,140.29,145.14,231224297.0
2024-12-03,138.26,140.54,137.95,140.26,164414000.0
2024-12-02,138.83,140.45,137.825,138.63,171682797.0
2024-11-29,136.78,139.35,136.05,138.25,141863203.0
2024-11-27,135.01,137.22,131.8,135.34,226370912.0
2024-11-26,137.7,139.3,135.67,136.92,190287703.0
2024-11-25,141.99,142.05,135.82,136.02,344941875.0
2024-11-22,145.93,147.16,141.1,141.95,236406203.0
2024-11-21,149.35,152.89,140.7,146.67,400946594.0
2024-11-20,147.41,147.56,142.73,145.89,309871719.0
2024-11-19,141.32,147.13,140.99,147.01,227834912.0
2024-11-18,139.5,141.55,137.15,140.15,221866000.0
2024-11-15,144.87,145.24,140.08,141.98,250132891.0
2024-11-14,147.64,149.0,145.55,146.76,194463297.0
2024-11-13,149.07,149.33,145.9,146.27,191903297.0
2024-11-12,146.78,149.65,146.01,148.29,198634703.0
2024-11-11,148.68,148.85,143.57,145.26,182325594.0
2024-11-08,148.77,149.77,146.26,147.63,175665797.0
2024-11-07,146.39,148.93,146.17,148.88,207323297.0
2024-11-06,142.96,146.49,141.96,145.61,242043906.0
2024-11-05,137.45,140.3701,137.33,139.91,160537406.0
2024-11-04,137.21,138.96,135.57,136.05,187528188.0
2024-11-01,134.7,137.31,134.57,135.4,207127812.0
2024-10-31,137.6,137.61,132.1106,132.76,270039625.0
2024-10-30,139.54,140.33,136.81,139.335,179418094.0
2024-10-29,140.285,142.2598,138.9,141.25,157593594.0
2024-10-28,143.0,143.14,140.05,140.52,173586703.0
2024-10-25,140.93,144.13,140.8,141.54,205122094.0
2024-10-24,140.82,141.35,138.46,140.41,172354891.0
2024-10-23,142.03,142.43,137.46,139.56,285929969.0
2024-10-22,142.91,144.42,141.78,143.59,226311594.0
2024-10-21,138.13,143.71,138.0,143.71,264554500.0
2024-10-18,138.665,138.9,137.28,138.0,176090203.0
2024-10-17,139.34,140.89,136.87,136.93,306435906.0
2024-10-16,133.98,136.62,131.58,135.72,264879688.0
2024-10-15,137.87,138.57,128.74,131.6,377831000.0
2024-10-14,136.47,139.6,136.3,138.07,232347703.0
2024-10-11,134.01,135.78,133.66,134.8,170209500.0
2024-10-10,131.91,135.0,131.0,134.81,242311297.0
2024-10-09,134.11,134.52,131.38,132.65,246191594.0
2024-10-08,130.26,133.48,129.42,132.89,285722500.0
2024-10-07,124.99,130.64,124.95,127.72,346250219.0
2024-10-04,124.94,125.04,121.83,124.92,244465594.0
2024-10-03,120.92,124.36,120.3401,122.85,277118031.0
2024-10-02,116.44,119.38,115.14,118.85,221845906.0
2024-10-01,121.765,122.4351,115.79,117.0,302094500.0
2024-09-30,118.31,121.5,118.15,121.44,227053703.0
2024-09-27,123.97,124.03,119.26,121.4,271009219.0
2024-09-26,126.8,127.665,121.8,124.04,302582906.0
2024-09-25,122.02,124.94,121.61,123.51,284692906.0
2024-09-24,116.515,121.8,115.38,120.87,354966781.0
2024-09-23,116.55,116.99,114.86,116.26,206228500.0
2024-09-20,117.06,118.6181,115.3901,116.0,382462406.0
2024-09-19,117.35,119.66,117.25,117.87,293506406.0
2024-09-18,115.89,117.7,113.22,113.37,310318906.0
2024-09-17,118.17,118.8,114.83,115.59,231925906.0
2024-09-16,116.79,118.18,114.36,116.78,248772297.0
2024-09-13,119.08,119.955,117.6,119.1,238358297.0
2024-09-12,116.84,120.79,115.38,119.14,367100500.0
2024-09-11,109.39,117.19,107.42,116.91,441422406.0
2024-09-10,107.81,109.4,104.95,108.1,268283688.0
2024-09-09,104.88,106.55,103.69,106.47,273912000.0
2024-09-06,108.04,108.15,100.95,102.83,413638125.0
2024-09-05,104.985,109.65,104.76,107.21,306850688.0
2024-09-04,105.41,113.27,104.12,106.21,372470312.0
2024-09-03,116.01,116.21,107.29,108.0,477155094.0
2024-08-30,119.53,121.75,117.22,119.37,333751583.0
2024-08-29,121.355,124.43,116.71,117.59,453023281.0
2024-08-28,128.12,128.33,122.64,125.61,448101094.0
2024-08-27,125.05,129.2,123.88,128.3,303134594.0
2024-08-26,129.57,131.26,124.37,126.46,331964719.0
2024-08-23,125.86,129.6,125.22,129.37,323230312.0
2024-08-22,130.02,130.75,123.1,123.74,376189094.0
2024-08-21,127.315,129.35,126.66,128.5,257883594.0
2024-08-20,128.4,129.88,125.89,127.25,300087406.0
2024-08-19,124.28,130.0,123.42,130.0,318333594.0
2024-08-16,121.94,125.0,121.18,124.58,302589875.0
2024-08-15,118.76,123.24,117.47,122.86,318086688.0
2024-08-14,118.53,118.6,114.07,118.08,339246406.0
2024-08-13,112.44,116.23,111.58,116.14,312646688.0
2024-08-12,106.32,111.07,106.26,109.02,325559906.0
2024-08-09,105.64,106.6,103.43,104.75,290844188.0
2024-08-08,102.0,105.5,97.52,104.97,391910031.0
2024-08-07,107.81,108.8,98.69,98.91,411440375.0
2024-08-06,103.84,107.71,100.55,104.25,409012094.0
2024-08-05,92.06,103.41,90.69,100.45,552842375.0
2024-08-02,103.76,108.72,101.37,107.27,482027500.0
2024-08-01,117.53,120.16,106.8104,109.21,523462312.0
2024-07-31,112.9,118.34,110.88,117.02,473174219.0
2024-07-30,111.52,111.99,102.54,103.73,486833312.0
2024-07-29,113.69,116.28,111.3,111.59,248152094.0
2024-07-26,116.19,116.2,111.58,113.06,293399094.0
2024-07-25,113.04,116.63,106.3,112.28,460067000.0
2024-07-24,119.17,119.95,113.44,114.25,327776906.0
2024-07-23,122.78,124.69,122.1,122.59,173911016.0
2024-07-22,120.35,124.07,119.86,123.54,258068891.0
2024-07-19,120.35,121.6,117.37,117.93,217223812.0
2024-07-18,121.85,122.4,116.56,121.09,320979500.0
2024-07-17,121.35,121.85,116.72,117.99,390086219.0
2024-07-16,128.44,129.04,124.58,126.36,214769500.0
2024-07-15,130.56,131.39,127.18,128.44,208326203.0
2024-07-12,128.26,131.92,127.22,129.24,252680500.0
2024-07-11,135.75,136.15,127.05,127.4,374782688.0
2024-07-10,134.03,135.1,132.42,134.91,248978594.0
2024-07-09,130.35,133.82,128.65,131.38,287020812.0
2024-07-08,127.49,130.77,127.04,128.2,237677297.0
2024-07-05,127.38,128.85,125.68,125.83,214176703.0
2024-07-03,121.66,128.28,121.36,128.28,215748955.0
2024-07-02,121.13,123.41,121.03,122.67,218374000.0
2024-07-01,123.47,124.84,118.83,124.3,284885500.0
2024-06-28,124.58,127.71,122.75,123.54,315516719.0
2024-06-27,124.1,126.41,122.92,123.99,252571703.0
2024-06-26,126.13,128.12,122.6,126.4,362975906.0
2024-06-25,121.2,126.5,119.32,126.09,425787500.0
2024-06-24,123.24,124.46,118.04,118.11,476060906.0
2024-06-21,127.12,130.63,124.3,126.57,655484688.0
2024-06-20,139.8,140.76,129.52,130.78,517768375.0
2024-06-18,131.14,136.33,130.69,135.58,294335094.0
2024-06-17,132.99,133.73,129.58,130.98,288504375.0
2024-06-14,129.96,132.84,128.32,131.88,309320375.0
2024-06-13,129.39,129.8,127.16,129.61,260704500.0
2024-06-12,123.06,126.88,122.57,125.2,299595000.0
2024-06-11,121.77,122.87,118.74,120.91,222551203.0
2024-06-10,120.37,123.1,117.01,121.79,314162688.0
2024-06-07,1197.7,1216.917,1180.22,1208.88,412385776.0
2024-06-06,1240.48,1255.87,1183.2,1209.98,664696163.0
2024-06-05,1183.71,1224.495,1174.68,1224.4,528401795.0
2024-06-04,1157.16,1166.0,1140.45,1164.37,403323976.0
2024-06-03,1136.21,1150.0,1120.03,1150.0,438391796.0
2024-05-31,1125.2,1127.17,1069.4,1096.33,613262454.0
