Date,Open,High,Low,Close,Volume
2025-02-20,697.275,705.63,693.64,694.84,12587408.0
2025-02-19,704.095,707.0,695.39,703.77,17535480.0
2025-02-18,736.0,737.0,706.44,716.37,21938703.0
2025-02-14,726.14,740.91,725.62,736.67,16901249.0
2025-02-13,721.5197,729.0,718.04,728.56,12569064.0
2025-02-12,715.3,727.1,712.6,725.38,12016517.0
2025-02-11,713.32,723.66,710.04,719.8,12997959.0
2025-02-10,718.56,721.2,711.33,717.4,12904317.0
2025-02-07,716.795,725.01,711.75,714.52,16427067.0
2025-02-06,705.88,718.9,703.5,711.99,13080690.0
2025-02-05,703.55,718.14,699.01,704.87,17793766.0
2025-02-04,702.5,707.71,691.61,704.19,13826270.0
2025-02-03,675.36,704.0,675.25,697.46,21415739.0
2025-01-31,691.0,705.2999,685.58,689.18,19331660.0
2025-01-30,696.82,710.79,676.1,687.0,29322898.0
2025-01-29,675.0,681.0459,665.67,676.49,21377820.0
2025-01-28,666.0,682.58,659.465,674.33,20950107.0
2025-01-27,626.61,663.87,625.1,659.88,28399190.0
2025-01-24,636.4,652.0,634.2,647.49,19065329.0
2025-01-23,627.36,636.6,621.15,636.45,9910163.0
2025-01-22,623.3,633.7,619.435,623.5,12274011.0
2025-01-21,617.825,621.5,609.0082,616.46,11674016.0
2025-01-17,624.05,624.97,603.67,612.77,17280600.0
2025-01-16,611.5,616.25,609.71,611.3,8355349.0
2025-01-15,610.21,622.46,606.5,617.12,15524302.0
2025-01-14,605.065,605.49,588.55,594.25,13597992.0
2025-01-13,607.1,608.97,598.445,608.33,10785031.0
2025-01-10,610.03,629.91,597.34,615.86,19256564.0
2025-01-08,613.395,616.4397,602.79,610.72,10085846.0
2025-01-07,631.7,632.1011,608.23,617.89,12071479.0
2025-01-06,611.825,630.99,605.62,630.2,14560754.0
2025-01-03,604.76,609.5,596.4136,604.63,11436784.0
2025-01-02,589.72,604.91,587.82,599.24,12682269.0
2024-12-31,592.265,593.97,583.85,585.51,6019520.0
2024-12-30,588.75,596.9399,585.58,591.24,7025864.0
2024-12-27,599.41,601.85,589.8,599.81,8084229.0
2024-12-26,605.48,606.3,598.94,603.35,6091239.0
2024-12-24,602.715,607.99,599.2849,607.75,4726056.0
2024-12-23,589.6,601.09,586.25,599.85,10205750.0
2024-12-20,590.58,603.11,580.0,585.25,48989390.0
2024-12-19,610.39,611.52,595.0,595.57,14958082.0
2024-12-18,621.0,627.36,596.32,597.19,17075480.0
2024-12-17,626.17,632.37,616.54,619.44,12897842.0
2024-12-16,629.975,631.15,618.58,624.24,10885625.0
2024-12-13,627.22,631.08,616.886,619.85,8453349.0
2024-12-12,631.5,636.6599,627.2094,630.79,7474717.0
2024-12-11,623.37,638.4,621.5349,632.68,10837228.0
2024-12-10,617.56,625.59,612.74,619.32,10938854.0
2024-12-09,623.925,626.4,606.1701,613.57,11426015.0
2024-12-06,610.1,629.7899,608.53,623.77,16935503.0
2024-12-05,617.075,619.9,607.05,608.93,8080759.0
2024-12-04,612.96,617.78,605.1,613.78,14697006.0
2024-12-03,595.0,614.2,591.2501,613.65,14907164.0
2024-12-02,577.5,594.5,575.57,592.83,12522371.0
2024-11-29,569.0,578.46,566.9,574.32,7130519.0
2024-11-27,574.89,574.98,564.1001,569.2,7200228.0
2024-11-26,566.0,577.5,565.2,573.54,10356550.0
2024-11-25,562.1,572.5915,556.39,565.11,13599830.0
2024-11-22,563.55,563.8273,554.59,559.14,9164004.0
2024-11-21,569.52,570.0,549.05,563.09,11154749.0
2024-11-20,562.93,566.3499,554.2001,565.52,9797339.0
2024-11-19,551.86,561.43,550.6,561.09,9522445.0
2024-11-18,557.04,559.9,550.09,554.4,14346715.0
2024-11-15,571.22,572.57,551.5,554.08,17712864.0
2024-11-14,577.0,580.76,573.01,577.16,11053743.0
2024-11-13,582.605,585.64,575.17,580.0,10757583.0
2024-11-12,588.545,599.66,580.38,584.82,16287724.0
2024-11-11,586.36,587.0,576.51,583.17,10209051.0
2024-11-08,591.54,593.1,584.52,589.34,9415699.0
2024-11-07,576.89,594.7999,575.21,591.7,14653708.0
2024-11-06,562.75,573.0,555.1679,572.05,18305429.0
2024-11-05,567.305,573.48,566.67,572.43,9775379.0
2024-11-04,564.1,568.69,557.89,560.68,12064601.0
2024-11-01,567.605,573.67,562.56,567.16,15303235.0
2024-10-31,585.0,589.9,563.01,567.58,26838395.0
2024-10-30,600.98,601.2,589.38,591.8,26864925.0
2024-10-29,580.145,593.67,575.398,593.28,13019092.0
2024-10-28,582.0,583.7499,574.12,578.16,10925131.0
2024-10-25,573.935,581.29,571.72,573.25,11337874.0
2024-10-24,567.125,568.8799,561.52,567.78,7184651.0
2024-10-23,579.97,585.0,562.5,563.69,14248419.0
2024-10-22,574.29,583.53,572.12,582.01,8544463.0
2024-10-21,576.03,577.2399,569.11,575.16,8171879.0
2024-10-18,581.1,583.9675,575.25,576.47,7694274.0
2024-10-17,583.33,584.97,575.2,576.93,8701158.0
2024-10-16,581.395,582.08,574.03,576.79,11268384.0
2024-10-15,590.16,590.61,580.143,586.27,9564236.0
2024-10-14,594.22,600.1,589.96,590.42,8251971.0
2024-10-11,584.83,591.21,582.71,589.95,8587051.0
2024-10-10,587.57,590.23,582.52,583.83,7740449.0
2024-10-09,593.99,594.39,581.61,590.51,9527556.0
2024-10-08,589.69,593.56,585.97,592.89,7855582.0
2024-10-07,598.22,602.95,584.04,584.78,12006695.0
2024-10-04,583.73,596.85,581.43,595.94,14199788.0
2024-10-03,570.15,583.36,568.73,582.77,11580980.0
2024-10-02,574.86,576.0,569.34,572.81,6524650.0
2024-10-01,577.98,583.04,570.1,576.47,15258754.0
2024-09-30,567.7,574.68,564.8,572.44,12806062.0
2024-09-27,570.1,570.8399,564.51,567.36,9398367.0
2024-09-26,575.73,577.4,562.3501,567.84,14395318.0
2024-09-25,564.05,576.88,563.72,568.31,16533367.0
2024-09-24,566.68,567.745,554.19,563.33,12991418.0
2024-09-23,569.5,573.9799,562.41,564.41,12830669.0
2024-09-20,560.0,564.5,556.3001,561.35,22066817.0
2024-09-19,550.0,562.07,546.52,559.1,15646951.0
2024-09-18,537.065,544.2,533.9026,537.95,10323537.0
2024-09-17,537.6,542.1,530.57,536.315,11690779.0
2024-09-16,524.54,534.1,517.4,533.28,9527646.0
2024-09-13,520.34,527.581,517.11,524.12,10321422.0
2024-09-12,517.05,526.71,515.22,525.6,11983485.0
2024-09-11,507.01,513.12,495.6,511.83,10778571.0
2024-09-10,508.16,514.18,500.0278,504.79,9897249.0
2024-09-09,506.16,511.33,502.08,504.79,11046349.0
2024-09-06,521.88,524.5849,498.25,500.27,14744521.0
2024-09-05,511.72,521.6295,511.15,516.86,8640888.0
2024-09-04,506.07,516.59,504.07,512.74,8335151.0
2024-09-03,519.64,525.49,508.6176,511.76,12457901.0
2024-08-30,521.35,523.54,515.2,521.31,9157541.0
2024-08-29,519.05,527.2,515.6789,518.22,8315204.0
2024-08-28,517.675,521.085,512.45,516.78,9101224.0
2024-08-27,518.98,524.01,515.31,519.1,6280225.0
2024-08-26,527.6,528.0,514.95,521.12,9582175.0
2024-08-23,536.92,539.87,525.06,528.0,11323936.0
2024-08-22,537.0,544.23,528.59,531.93,15708292.0
2024-08-21,527.15,539.4,526.935,535.16,13423292.0
2024-08-20,528.35,531.09,525.88,526.73,7944391.0
2024-08-19,526.87,531.66,522.76,529.28,9879713.0
2024-08-16,531.9,533.66,524.66,527.42,14776684.0
2024-08-15,531.79,539.77,526.7,537.33,13482141.0
2024-08-14,528.06,534.0,523.13,526.76,11444189.0
2024-08-13,520.01,531.4999,518.15,528.54,13743839.0
2024-08-12,516.86,518.02,509.1,515.95,9767422.0
2024-08-09,507.71,518.34,505.7,517.77,13696640.0
2024-08-08,497.5,509.96,494.72,509.63,16156843.0
2024-08-07,503.13,510.15,486.86,488.92,20093172.0
2024-08-06,479.0,502.56,478.65,494.09,20946825.0
2024-08-05,451.345,483.48,450.8,475.73,21381716.0
2024-08-02,489.0,501.145,476.15,488.14,24044660.0
2024-08-01,521.0,527.1709,492.1,497.74,43083082.0
2024-07-31,471.02,476.5,466.75,474.83,24285777.0
2024-07-30,467.0,472.73,456.7,463.19,11390439.0
2024-07-29,469.88,473.96,465.02,465.71,11339630.0
2024-07-26,464.195,469.77,459.42,465.7,14222388.0
2024-07-25,463.26,463.548,442.65,453.41,18240489.0
2024-07-24,472.305,476.3,460.58,461.27,17649738.0
2024-07-23,489.84,495.22,487.72,488.69,9455527.0
2024-07-22,486.575,492.06,483.9,487.4,12023088.0
2024-07-19,476.06,486.71,475.71,476.79,15149416.0
2024-07-18,475.0,479.2393,464.54,475.85,19267160.0
2024-07-17,479.17,479.17,459.12,461.99,28076595.0
2024-07-16,501.5,503.9499,485.79,489.79,14075833.0
2024-07-15,498.63,506.6799,493.37,496.16,12539163.0
2024-07-12,497.755,508.09,494.23,498.87,19750544.0
2024-07-11,530.89,535.46,508.3733,512.7,16458253.0
2024-07-10,530.79,538.88,528.36,534.69,10983276.0
2024-07-09,533.75,537.48,528.1901,530.0,8769088.0
2024-07-08,542.35,542.81,526.65,529.32,14917495.0
2024-07-05,511.6,540.87,511.6,539.91,21354093.0
2024-07-03,506.37,511.28,506.02,509.96,6005615.0
2024-07-02,500.76,510.5,499.45,509.5,7739479.0
2024-07-01,504.95,506.58,493.17,504.68,10328150.0
2024-06-28,517.15,521.88,503.84,504.22,15855137.0
2024-06-27,514.25,522.8799,513.9,519.56,10116690.0
2024-06-26,506.645,513.81,504.6765,513.12,8877220.0
2024-06-25,497.05,510.71,495.5,510.6,12105087.0
2024-06-24,499.2,507.8,494.29,498.91,13519867.0
2024-06-21,503.45,503.45,492.39,494.78,23130732.0
2024-06-20,502.0,503.67,496.77,501.7,11801182.0
2024-06-18,504.56,506.0,495.02,499.49,13060425.0
2024-06-17,501.67,510.75,496.01,506.63,11266601.0
2024-06-14,502.65,507.15,500.75,504.16,10243347.0
2024-06-13,505.71,509.36,501.36,503.5999,9954621.0
2024-06-12,513.99,514.01,504.47,508.84,11979459.0
2024-06-11,500.16,507.6,498.27,507.47,9672078.0
2024-06-10,493.86,502.66,493.41,502.6,11234526.0
2024-06-07,495.91,498.91,490.1701,492.96,9380745.0
2024-06-06,492.98,502.82,490.89,493.76,10660437.0
2024-06-05,484.45,496.65,483.91,495.06,15687260.0
2024-06-04,477.0,478.89,473.2322,476.99,7085521.0
2024-06-03,470.86,479.6,468.24,477.49,11275992.0
2024-05-31,465.8,469.12,454.4601,466.83,16919805.0
