Date,Open,High,Low,Close,Volume
2024-11-04,220.99,222.79,219.71,222.01,44903300.0
2024-11-01,220.97,225.35,220.27,222.91,65242200.0
2024-10-31,229.34,229.83,225.37,225.91,63960700.0
2024-10-30,232.62,233.47,229.56,230.1,45894362.0
2024-10-29,233.195,234.32,232.32,233.67,30768254.0
2024-10-28,233.315,234.73,232.55,233.4,34733733.0
2024-10-25,229.74,233.22,229.57,231.41,38776700.0
2024-10-24,229.98,230.82,228.41,230.57,31071100.0
2024-10-23,234.32,235.144,227.76,230.76,50657958.0
2024-10-22,233.83,236.19,232.61,235.86,34958938.0
2024-10-21,234.45,236.85,234.45,236.48,35059099.0
2024-10-18,236.18,236.18,234.01,235.0,46416300.0
2024-10-17,233.43,233.85,230.52,232.15,32978900.0
2024-10-16,231.62,232.12,229.85,231.78,32657566.0
2024-10-15,233.59,237.49,232.37,233.85,61901688.0
2024-10-14,228.7,231.7278,228.6,231.3,32607921.0
2024-10-11,229.3,229.41,227.34,227.55,31668000.0
2024-10-10,227.78,229.5,227.17,229.04,27959432.0
2024-10-09,225.17,229.75,224.83,229.54,32108383.0
2024-10-08,224.31,225.975,223.25,225.77,31112547.0
2024-10-07,224.46,225.69,221.335,221.69,38944409.0
2024-10-04,227.9,228.0,224.13,226.8,37245100.0
2024-10-03,225.14,226.81,223.32,225.67,33919900.0
2024-10-02,225.89,227.37,223.02,226.78,32828700.0
2024-10-01,229.52,229.65,223.74,226.21,62940000.0
2024-09-30,230.155,233.0,229.655,233.0,52779736.0
2024-09-27,228.46,229.52,227.3,227.79,33993600.0
2024-09-26,227.3,228.5,225.41,227.52,36490267.0
2024-09-25,224.93,227.29,224.03,226.37,40779133.0
2024-09-24,228.645,229.35,225.74,227.37,41781114.0
2024-09-23,227.34,229.45,225.81,226.47,48904893.0
2024-09-20,229.97,233.09,227.62,228.2,318582200.0
2024-09-19,224.99,229.82,224.63,228.87,66723100.0
2024-09-18,217.55,222.71,217.54,220.69,59788400.0
2024-09-17,215.75,216.9,214.5,216.79,45480900.0
2024-09-16,216.74,217.2,213.92,216.32,59138791.0
2024-09-13,223.58,224.04,221.91,222.5,36722900.0
2024-09-12,222.3,223.54,219.82,222.77,37376315.0
2024-09-11,221.425,223.09,217.89,222.66,43842596.0
2024-09-10,218.885,221.48,216.73,220.11,51215441.0
2024-09-09,220.9,221.27,216.72,220.91,66246080.0
2024-09-06,223.95,225.24,219.77,220.82,48388600.0
2024-09-05,221.52,225.48,221.52,222.38,35741943.0
2024-09-04,221.66,221.755,217.48,220.85,43617462.0
2024-09-03,228.61,229.0,221.17,222.77,48082190.0
2024-08-30,230.19,230.4,227.48,229.0,52990770.0
2024-08-29,230.28,232.92,228.88,229.79,51342429.0
2024-08-28,228.05,229.85,225.6801,226.49,37794932.0
2024-08-27,226.2101,228.79,224.89,228.03,35851754.0
2024-08-26,227.21,227.28,223.8905,227.18,29834257.0
2024-08-23,225.66,228.22,224.33,226.84,38629400.0
2024-08-22,227.6,228.34,223.9,224.53,43434198.0
2024-08-21,226.49,227.98,225.191,226.4,33246786.0
2024-08-20,225.77,227.17,225.45,226.51,30241200.0
2024-08-19,225.72,225.99,223.04,225.89,40639000.0
2024-08-16,223.92,226.83,223.65,226.05,44289900.0
2024-08-15,224.6,225.35,222.76,224.72,46335300.0
2024-08-14,220.57,223.03,219.7,221.72,41888500.0
2024-08-13,219.01,221.89,219.01,221.27,44095400.0
2024-08-12,216.07,219.51,215.6,217.53,37992400.0
2024-08-09,212.1,216.78,211.97,216.24,42171700.0
2024-08-08,213.11,214.2,208.83,213.31,44598400.0
2024-08-07,206.9,213.64,206.39,209.82,63402300.0
2024-08-06,205.39,209.98,201.07,207.23,69353188.0
2024-08-05,199.14,213.47,196.21,209.27,117397952.0
2024-08-02,219.15,225.6,217.71,219.86,98480100.0
2024-08-01,224.37,224.48,217.02,218.36,61877900.0
2024-07-31,221.44,223.82,220.63,222.08,49901700.0
2024-07-30,219.19,220.33,216.12,218.8,41518300.0
2024-07-29,216.96,219.3,215.75,218.24,36261400.0
2024-07-26,218.7,219.49,216.01,217.96,41580100.0
2024-07-25,218.93,220.85,214.62,217.49,51328200.0
2024-07-24,224.0,224.8,217.13,218.54,61630300.0
2024-07-23,224.37,226.94,222.68,225.01,39855700.0
2024-07-22,227.01,227.78,223.09,223.96,48156700.0
2024-07-19,224.82,226.8,223.28,224.31,48992100.0
2024-07-18,230.28,230.44,222.27,224.18,65964400.0
2024-07-17,229.45,231.46,226.64,228.88,57281800.0
2024-07-16,235.0,236.27,232.33,234.82,43176800.0
2024-07-15,236.532,237.23,233.09,234.4,58409071.0
2024-07-12,228.92,232.64,228.68,230.54,53008200.0
2024-07-11,231.39,232.39,225.77,227.57,64516900.0
2024-07-10,229.3,233.08,229.25,232.98,62557700.0
2024-07-09,227.93,229.4,226.37,228.68,48076100.0
2024-07-08,227.09,227.85,223.25,227.82,58979000.0
2024-07-05,221.65,226.45,221.65,226.34,60330900.0
2024-07-03,220.0,221.55,219.03,221.55,37369801.0
2024-07-02,216.15,220.38,215.1,220.27,56716509.0
2024-07-01,212.13,217.51,211.92,216.75,59923038.0
2024-06-28,215.77,216.07,210.3,210.62,82475600.0
2024-06-27,214.63,215.7395,212.35,214.1,49566822.0
2024-06-26,211.5,214.86,210.64,213.25,64292900.0
2024-06-25,209.08,211.38,208.61,209.07,56267620.0
2024-06-24,207.72,212.7,206.59,208.14,78306092.0
2024-06-21,210.39,211.89,207.11,207.49,241805100.0
2024-06-20,213.93,214.24,208.85,209.68,85999620.0
2024-06-18,217.61,218.63,213.0,214.29,79685043.0
2024-06-17,213.3,218.945,212.72,216.67,92624350.0
2024-06-14,213.85,215.17,211.3,212.49,69175600.0
2024-06-13,214.78,216.75,211.6,214.24,96416123.0
2024-06-12,207.36,220.2,206.91,213.07,194031540.0
2024-06-11,193.66,207.16,193.64,207.15,168874733.0
2024-06-10,197.2,197.2801,192.15,193.12,95293555.0
2024-06-07,194.65,196.94,194.14,196.89,53044700.0
2024-06-06,195.685,196.5,194.17,194.48,40958779.0
2024-06-05,195.42,196.9,194.88,195.87,53018496.0
2024-06-04,194.72,195.32,193.0342,194.35,45319734.0
2024-06-03,192.98,194.99,192.53,194.03,49815970.0
2024-05-31,191.44,192.57,189.91,192.25,75115100.0
